learning_rates,50,100,200,400,600,800,1000
0.01,0.8831254828385388,0.9162344112128904,0.9207592980907184,0.9257256373468712,0.9283743516168194,0.9291468932788876,0.9229665599823419
0.051250000000000004,0.9053084648493543,0.8894161792296656,0.9228561968877608,0.9227458337931795,0.9259463635360335,0.9264981790089394,0.9317956075488357
0.0925,0.8889747268513409,0.918552036199095,0.8937203399183313,0.9299194349409557,0.9240701909281537,0.9258360004414524,0.9279328992384946
0.13375,0.9092815362542765,0.9163447743074716,0.9213111135636243,0.8469263878159143,0.926829268292683,0.9274914468601699,0.9255049111577088
0.17500000000000002,0.9117095243350624,0.9167862266857962,0.9162344112128904,0.9214214766582055,0.9213111135636243,0.9299194349409557,0.9242909171173159
0.21625000000000003,0.9129235183754553,0.9167862266857962,0.9200971195232315,0.926277452819777,0.9231872861715043,0.8944928815803995,0.9291468932788876
0.2575,0.8786005959607107,0.9147996909833351,0.9225251076040172,0.9193245778611632,0.9255049111577088,0.9255049111577088,0.921752565941949
0.29875,0.8874296435272045,0.9089504469705331,0.9225251076040172,0.9229665599823419,0.9322370599271603,0.9279328992384946,0.9245116433064783
0.34,0.91336497075378,0.917889857631608,0.9061913696060038,0.9246220064010595,0.9256152742522901,0.9316852444542545,0.9285950778059817
0.38125000000000003,0.9138064231321046,0.9166758635912151,0.9173380421587022,0.9278225361439135,0.9242909171173159,0.9256152742522901,0.9323474230217416
0.42250000000000004,0.9186623992936762,0.9157929588345657,0.9213111135636243,0.9110473457675753,0.9252841849685465,0.9256152742522901,0.9246220064010595
0.46375000000000005,0.9149100540779164,0.9145789647941728,0.923628738549829,0.9242909171173159,0.9250634587793842,0.9260567266306147,0.9256152742522901
0.505,0.9123717029025494,0.918552036199095,0.9184416731045139,0.9291468932788876,0.9240701909281537,0.9042048339035427,0.9267189051981017
0.54625,0.8987970422690652,0.916013685023728,0.9220836552256926,0.9285950778059817,0.9278225361439135,0.9248427325902219,0.9238494647389913
0.5875,0.9003421255932016,0.9205385719015561,0.9220836552256926,0.9241805540227348,0.9273810837655888,0.9264981790089394,0.9270499944818452
0.62875,0.9108266195784129,0.9216422028473679,0.9220836552256926,0.9244012802118972,0.9258360004414524,0.9283743516168194,0.9291468932788876
0.67,0.9099437148217636,0.9150204171724975,0.9197660302394879,0.9251738218739654,0.9259463635360335,0.9261670897251959,0.9259463635360335
0.71125,0.9129235183754553,0.9219732921311113,0.9200971195232315,0.8868778280542986,0.9282639885222381,0.9274914468601699,0.9269396313872641
0.7525000000000001,0.9129235183754553,0.9134753338483611,0.9279328992384946,0.9237391016444101,0.917889857631608,0.932016333737998,0.9244012802118972
0.7937500000000001,0.9121509767133871,0.9193245778611632,0.9213111135636243,0.9279328992384946,0.923628738549829,0.9223043814148548,0.9246220064010595
0.8350000000000001,0.91336497075378,0.9122613398079682,0.9198763933340691,0.9183313100099327,0.9301401611301181,0.9260567266306147,0.9301401611301181
0.8762500000000001,0.9180002207261891,0.9150204171724975,0.9220836552256926,0.9252841849685465,0.9269396313872641,0.9273810837655888,0.9252841849685465
0.9175000000000001,0.917889857631608,0.9253945480631277,0.9253945480631277,0.9224147445094361,0.9245116433064783,0.9299194349409557,0.9246220064010595
0.9587500000000001,0.9042048339035427,0.9203178457123937,0.9131442445646176,0.9302505242246992,0.9252841849685465,0.9255049111577088,0.9312437920759298
1.0,0.8718684471912592,0.9165655004966339,0.9259463635360335,0.9283743516168194,0.9285950778059817,0.9231872861715043,0.9252841849685465
